Timestamp,Open,High,Low,Close,Volume,symbol,Date
1630454400.0,11.59,11.96,9.88,10.5,26765.27,RAD/GBP,2021-09-01
1630540800.0,10.51,11.77,9.5,9.67,21910.43,RAD/GBP,2021-09-02
1630627200.0,9.66,9.74,9.0,9.02,10990.57,RAD/GBP,2021-09-03
1630713600.0,9.0,9.84,8.61,9.06,6786.61,RAD/GBP,2021-09-04
1630800000.0,9.05,9.13,8.72,8.81,14699.72,RAD/GBP,2021-09-05
1630886400.0,8.77,9.16,8.76,9.02,6689.86,RAD/GBP,2021-09-06
1630972800.0,9.01,9.72,7.3,7.6,27234.19,RAD/GBP,2021-09-07
1631059200.0,7.57,7.61,6.91,7.38,3947.1,RAD/GBP,2021-09-08
1631145600.0,7.39,8.0,7.19,7.42,4507.94,RAD/GBP,2021-09-09
1631232000.0,7.39,7.47,7.1,7.17,5495.98,RAD/GBP,2021-09-10
1631318400.0,7.2,7.67,7.07,7.28,6001.23,RAD/GBP,2021-09-11
1631404800.0,7.31,7.6,7.24,7.35,3561.02,RAD/GBP,2021-09-12
1631491200.0,7.35,7.36,7.02,7.22,1840.9,RAD/GBP,2021-09-13
1631577600.0,7.22,8.23,7.04,7.35,7254.46,RAD/GBP,2021-09-14
1631664000.0,7.35,7.59,7.28,7.5,13517.92,RAD/GBP,2021-09-15
1631750400.0,7.49,7.7,7.09,7.09,5740.37,RAD/GBP,2021-09-16
1631836800.0,7.11,7.39,6.86,6.92,11052.77,RAD/GBP,2021-09-17
1631923200.0,6.93,7.16,6.93,6.94,1820.02,RAD/GBP,2021-09-18
1632009600.0,6.96,6.98,6.86,6.86,711.34,RAD/GBP,2021-09-19
1632096000.0,6.84,6.84,6.17,6.41,1940.79,RAD/GBP,2021-09-20
1632182400.0,6.38,6.48,6.13,6.14,2547.59,RAD/GBP,2021-09-21
1632268800.0,6.14,6.45,6.06,6.45,2873.49,RAD/GBP,2021-09-22
1632355200.0,6.49,7.07,6.39,6.75,2027.05,RAD/GBP,2021-09-23
1632441600.0,6.73,6.73,6.09,6.21,1681.25,RAD/GBP,2021-09-24
1632528000.0,6.13,6.13,5.98,6.01,984.83,RAD/GBP,2021-09-25
1632614400.0,5.98,5.98,5.65,5.84,915.67,RAD/GBP,2021-09-26
1632700800.0,5.82,6.01,5.82,5.91,1152.81,RAD/GBP,2021-09-27
1632787200.0,6.05,7.1,6.01,6.3,15620.2,RAD/GBP,2021-09-28
1632873600.0,6.29,6.49,6.08,6.08,1006.13,RAD/GBP,2021-09-29
1632960000.0,6.04,6.18,6.02,6.1,3849.96,RAD/GBP,2021-09-30
1633046400.0,6.11,6.4,6.11,6.34,2395.89,RAD/GBP,2021-10-01
1633132800.0,6.35,6.38,6.27,6.37,3627.0,RAD/GBP,2021-10-02
1633219200.0,6.36,7.0,6.32,6.53,2922.97,RAD/GBP,2021-10-03
1633305600.0,6.57,6.57,6.25,6.27,1165.3,RAD/GBP,2021-10-04
1633392000.0,6.3,7.0,6.3,6.57,2081.24,RAD/GBP,2021-10-05
1633478400.0,6.63,7.35,6.63,7.17,4839.51,RAD/GBP,2021-10-06
1633564800.0,7.12,21.24,6.96,13.47,118101.6,RAD/GBP,2021-10-07
1633651200.0,13.62,15.46,11.13,11.51,49331.37,RAD/GBP,2021-10-08
1633737600.0,11.5,12.4,10.2,10.73,31170.75,RAD/GBP,2021-10-09
1633824000.0,10.73,15.59,10.16,12.73,173701.18,RAD/GBP,2021-10-10
1633910400.0,12.76,13.02,10.76,11.38,141327.04,RAD/GBP,2021-10-11
1633996800.0,11.36,11.54,10.27,10.45,93574.59,RAD/GBP,2021-10-12
1634083200.0,10.41,10.87,9.92,9.99,58944.51,RAD/GBP,2021-10-13
1634169600.0,9.99,10.76,9.91,10.14,102436.29,RAD/GBP,2021-10-14
1634256000.0,10.1,10.18,9.13,9.35,59440.51,RAD/GBP,2021-10-15
1634342400.0,9.35,9.6,9.1,9.36,110395.73,RAD/GBP,2021-10-16
1634428800.0,9.35,12.9,9.17,9.51,270755.18,RAD/GBP,2021-10-17
1634515200.0,9.5,10.03,9.19,9.53,118581.92,RAD/GBP,2021-10-18
1634601600.0,9.54,10.29,9.25,9.39,82066.8,RAD/GBP,2021-10-19
1634688000.0,9.38,9.9,9.35,9.58,30860.31,RAD/GBP,2021-10-20
1634774400.0,9.57,9.67,9.1,9.18,17176.49,RAD/GBP,2021-10-21
1634860800.0,9.21,9.43,8.94,9.01,11919.47,RAD/GBP,2021-10-22
1634947200.0,8.98,9.0,8.7,8.78,4292.47,RAD/GBP,2021-10-23
