Timestamp,Open,High,Low,Close,Volume,symbol,Date
1609113600.0,0.9997,1.0013,0.9958,0.9999,23.96852653,WBTC/BTC,2020-12-28
1609200000.0,0.9997,1.0013,0.999,1.0,15.55071439,WBTC/BTC,2020-12-29
1609286400.0,0.9991,1.0013,0.9964,1.0004,25.06837763,WBTC/BTC,2020-12-30
1609372800.0,1.0004,1.0012,0.997,0.9993,17.80845146,WBTC/BTC,2020-12-31
1609459200.0,1.0001,1.001,0.9858,1.0001,22.51837992,WBTC/BTC,2021-01-01
1609545600.0,1.0001,1.0013,0.9869,0.9989,33.80517281,WBTC/BTC,2021-01-02
1609632000.0,0.9989,1.0015,0.9915,1.0002,132.3833637,WBTC/BTC,2021-01-03
1609718400.0,0.9997,1.1343,0.9986,1.0007,183.04348677,WBTC/BTC,2021-01-04
1609804800.0,1.0011,1.0012,0.996,0.9999,21.24483508,WBTC/BTC,2021-01-05
1609891200.0,0.9999,1.0009,0.9961,0.9987,30.37439288,WBTC/BTC,2021-01-06
1609977600.0,0.9978,1.0001,0.8502,0.9981,78.95489631,WBTC/BTC,2021-01-07
1610064000.0,1.0,1.0011,0.998,1.0004,31.0040761,WBTC/BTC,2021-01-08
1610150400.0,1.0004,1.003,0.9975,1.0,23.06079915,WBTC/BTC,2021-01-09
1610236800.0,1.0,1.0035,0.992,1.0003,26.54377469,WBTC/BTC,2021-01-10
1610323200.0,1.0003,1.004,0.9965,0.998,48.17838597,WBTC/BTC,2021-01-11
1610409600.0,0.998,1.0008,0.997,0.999,24.12912497,WBTC/BTC,2021-01-12
1610496000.0,0.999,1.0002,0.9978,0.9995,31.19605938,WBTC/BTC,2021-01-13
1610582400.0,0.9981,1.002,0.9978,1.0008,35.10240772,WBTC/BTC,2021-01-14
1610668800.0,0.9994,1.003,0.999,0.9993,17.12734269,WBTC/BTC,2021-01-15
1610755200.0,1.0012,1.0034,0.9992,0.9993,9.97442226,WBTC/BTC,2021-01-16
1610841600.0,1.0006,1.0034,0.998,1.0005,14.26432969,WBTC/BTC,2021-01-17
1610928000.0,0.9987,1.0018,0.9981,1.0014,9.78482158,WBTC/BTC,2021-01-18
1611014400.0,0.999,1.0033,0.999,1.0016,31.11257522,WBTC/BTC,2021-01-19
1611100800.0,1.0016,1.0017,0.9984,1.0016,21.8475542,WBTC/BTC,2021-01-20
1611187200.0,1.0017,1.0036,0.9975,0.9979,25.0551101,WBTC/BTC,2021-01-21
1611273600.0,0.9995,1.0015,0.9975,0.9998,24.32831735,WBTC/BTC,2021-01-22
1611360000.0,0.9989,1.0018,0.9988,0.9997,18.87493984,WBTC/BTC,2021-01-23
1611446400.0,0.9993,1.0017,0.9993,1.0015,4.24857821,WBTC/BTC,2021-01-24
1611532800.0,1.0015,1.0036,0.9975,1.0001,44.03758175,WBTC/BTC,2021-01-25
1611619200.0,1.0,1.0015,0.9982,0.9998,19.07697684,WBTC/BTC,2021-01-26
1611705600.0,0.9999,1.0008,0.996,0.9998,34.55332331,WBTC/BTC,2021-01-27
1611792000.0,0.9995,1.0014,0.9983,0.9985,91.52771741,WBTC/BTC,2021-01-28
1611878400.0,0.9986,1.0014,0.996,0.9996,63.50310109,WBTC/BTC,2021-01-29
1611964800.0,1.001,1.002,0.9975,1.0012,19.80339185,WBTC/BTC,2021-01-30
1612051200.0,1.001,1.002,0.9998,1.0006,45.30960493,WBTC/BTC,2021-01-31
1612137600.0,1.0001,1.0015,0.9997,1.0015,29.88732801,WBTC/BTC,2021-02-01
1612224000.0,1.0014,1.0015,0.9997,1.0014,32.59438786,WBTC/BTC,2021-02-02
1612310400.0,1.0008,1.0015,0.9997,1.0004,33.40681014,WBTC/BTC,2021-02-03
1612396800.0,1.0007,1.002,0.9997,0.9998,24.92874309,WBTC/BTC,2021-02-04
1612483200.0,0.9998,1.0015,0.9998,1.0004,38.33007582,WBTC/BTC,2021-02-05
1612569600.0,0.9999,1.0015,0.9999,1.0004,12.18382762,WBTC/BTC,2021-02-06
1612656000.0,1.0012,1.0015,0.9989,1.0001,69.56518996,WBTC/BTC,2021-02-07
1612742400.0,1.0002,1.0036,0.9989,1.0034,71.95283954,WBTC/BTC,2021-02-08
1612828800.0,1.0025,1.0041,0.9982,1.0003,40.08144794,WBTC/BTC,2021-02-09
1612915200.0,1.0002,1.0013,0.996,1.0006,25.32778458,WBTC/BTC,2021-02-10
1613001600.0,1.0004,1.0012,0.9962,1.0012,19.71487713,WBTC/BTC,2021-02-11
1613088000.0,1.0009,1.0018,0.998,0.9998,21.46284037,WBTC/BTC,2021-02-12
1613174400.0,0.9998,1.0018,0.9991,1.0002,22.36661958,WBTC/BTC,2021-02-13
1613260800.0,1.0001,1.0031,0.9981,1.0002,32.34096074,WBTC/BTC,2021-02-14
1613347200.0,1.0002,1.0032,0.998,0.9994,23.08317102,WBTC/BTC,2021-02-15
1613433600.0,0.9994,1.0032,0.9975,1.0003,28.89392054,WBTC/BTC,2021-02-16
1613520000.0,1.0001,1.0066,0.9987,1.0008,36.18671145,WBTC/BTC,2021-02-17
1613606400.0,1.0007,1.01,0.9996,1.0005,23.71238024,WBTC/BTC,2021-02-18
1613692800.0,1.0006,1.0041,0.9968,1.0001,55.99412246,WBTC/BTC,2021-02-19
1613779200.0,1.0007,1.0016,0.9962,0.9996,47.16402418,WBTC/BTC,2021-02-20
1613865600.0,0.9988,1.0016,0.9974,0.999,31.73430598,WBTC/BTC,2021-02-21
1613952000.0,0.9999,1.0038,0.9962,0.9997,50.39094967,WBTC/BTC,2021-02-22
1614038400.0,0.9997,1.0026,0.95,0.9984,188.76928587,WBTC/BTC,2021-02-23
1614124800.0,0.9986,1.002,0.9973,0.9992,43.31980526,WBTC/BTC,2021-02-24
1614211200.0,0.9993,1.0026,0.9978,0.9986,24.52861458,WBTC/BTC,2021-02-25
