Timestamp,Open,High,Low,Close,Volume,symbol,Date
1633564800.0,0.0475,0.099,0.0475,0.06581,417390368.0,JASMY/USD,2021-10-07
1633651200.0,0.06596,0.0745,0.0397,0.04996,789493373.0,JASMY/USD,2021-10-08
1633737600.0,0.04996,0.05889,0.0435,0.04862,631706886.0,JASMY/USD,2021-10-09
1633824000.0,0.04862,0.0625,0.0475,0.0615,587368446.0,JASMY/USD,2021-10-10
1633910400.0,0.0615,0.0974,0.06116,0.0892,1697342651.0,JASMY/USD,2021-10-11
1633996800.0,0.08915,0.09395,0.0673,0.07484,806681682.0,JASMY/USD,2021-10-12
1634083200.0,0.07484,0.0847,0.06952,0.0764,452337245.0,JASMY/USD,2021-10-13
1634169600.0,0.07641,0.07815,0.06254,0.06573,411611281.0,JASMY/USD,2021-10-14
1634256000.0,0.06567,0.06823,0.05,0.05604,600526173.0,JASMY/USD,2021-10-15
1634342400.0,0.05604,0.0745,0.05207,0.05971,549761657.0,JASMY/USD,2021-10-16
1634428800.0,0.05971,0.0646,0.05475,0.057,310742431.0,JASMY/USD,2021-10-17
1634515200.0,0.05709,0.0605,0.0555,0.05593,174043063.0,JASMY/USD,2021-10-18
1634601600.0,0.05619,0.07,0.05457,0.06695,369713708.0,JASMY/USD,2021-10-19
1634688000.0,0.06636,0.073,0.06,0.06341,435873824.0,JASMY/USD,2021-10-20
1634774400.0,0.063,0.0665,0.05986,0.06089,240143567.0,JASMY/USD,2021-10-21
1634860800.0,0.06089,0.075,0.05979,0.07044,241701347.0,JASMY/USD,2021-10-22
1634947200.0,0.07044,0.07894,0.068,0.07238,330836621.0,JASMY/USD,2021-10-23
