Timestamp,Open,High,Low,Close,Volume,symbol,Date
1628726400.0,0.22743,0.4,0.22701,0.35977,2409284.0,REQ/EUR,2021-08-12
1628812800.0,0.35968,0.38897,0.2565,0.25938,6589199.0,REQ/EUR,2021-08-13
1628899200.0,0.25938,0.2799,0.21868,0.22837,4637055.0,REQ/EUR,2021-08-14
1628985600.0,0.22846,0.22933,0.19389,0.20274,2268371.0,REQ/EUR,2021-08-15
1629072000.0,0.2027,0.237,0.19541,0.19629,4276991.0,REQ/EUR,2021-08-16
1629158400.0,0.19629,0.20758,0.1798,0.1798,2327790.0,REQ/EUR,2021-08-17
1629244800.0,0.18058,0.1999,0.17101,0.18593,2588336.0,REQ/EUR,2021-08-18
1629331200.0,0.18532,0.29,0.17809,0.27448,7591574.0,REQ/EUR,2021-08-19
1629417600.0,0.27132,0.37,0.24064,0.24808,13987394.0,REQ/EUR,2021-08-20
1629504000.0,0.24824,0.27202,0.23606,0.23911,3251671.0,REQ/EUR,2021-08-21
1629590400.0,0.23893,0.25542,0.22585,0.23612,2561472.0,REQ/EUR,2021-08-22
1629676800.0,0.23774,0.24,0.22382,0.22726,2027681.0,REQ/EUR,2021-08-23
1629763200.0,0.22667,0.25,0.2057,0.212,2568306.0,REQ/EUR,2021-08-24
1629849600.0,0.212,0.2325,0.20609,0.22138,1233967.0,REQ/EUR,2021-08-25
1629936000.0,0.22105,0.237,0.19785,0.19939,1092156.0,REQ/EUR,2021-08-26
1630022400.0,0.19942,0.2132,0.19374,0.21004,939176.0,REQ/EUR,2021-08-27
1630108800.0,0.20924,0.2132,0.20493,0.20949,1043714.0,REQ/EUR,2021-08-28
1630195200.0,0.20666,0.2092,0.20051,0.2052,1091246.0,REQ/EUR,2021-08-29
1630281600.0,0.20433,0.218,0.19428,0.19481,1642095.0,REQ/EUR,2021-08-30
1630368000.0,0.197,0.21,0.1885,0.19061,931966.0,REQ/EUR,2021-08-31
1630454400.0,0.19061,0.208,0.18956,0.19666,1156570.0,REQ/EUR,2021-09-01
1630540800.0,0.19717,0.20664,0.19235,0.19431,1045928.0,REQ/EUR,2021-09-02
1630627200.0,0.19394,0.19582,0.18993,0.19251,943565.0,REQ/EUR,2021-09-03
1630713600.0,0.19544,0.32923,0.19054,0.23603,7814895.0,REQ/EUR,2021-09-04
1630800000.0,0.23683,0.27,0.20688,0.21652,5994992.0,REQ/EUR,2021-09-05
1630886400.0,0.21652,0.22428,0.20895,0.21334,1535294.0,REQ/EUR,2021-09-06
1630972800.0,0.21334,0.21686,0.16128,0.18319,3515314.0,REQ/EUR,2021-09-07
1631059200.0,0.18299,0.21198,0.1691,0.19483,2225353.0,REQ/EUR,2021-09-08
