Timestamp,Open,High,Low,Close,Volume,symbol,Date
1622678400.0,0.41,0.4142,0.3753,0.4012,7215712.5,DOGE/USDT,2021-06-03
1622764800.0,0.4014,0.403,0.3506,0.3766,20804710.6,DOGE/USDT,2021-06-04
1622851200.0,0.3774,0.3945,0.3595,0.3713,5240055.0,DOGE/USDT,2021-06-05
1622937600.0,0.3721,0.3767,0.367,0.3716,2042816.4,DOGE/USDT,2021-06-06
1623024000.0,0.3716,0.38,0.3277,0.3315,6848427.1,DOGE/USDT,2021-06-07
1623110400.0,0.3307,0.3415,0.2961,0.3261,6972094.3,DOGE/USDT,2021-06-08
1623196800.0,0.3278,0.3541,0.3125,0.3427,4112678.1,DOGE/USDT,2021-06-09
1623283200.0,0.3426,0.3453,0.3228,0.3261,3187531.9,DOGE/USDT,2021-06-10
1623369600.0,0.3262,0.3336,0.3111,0.318,1980526.2,DOGE/USDT,2021-06-11
1623456000.0,0.3182,0.3191,0.301,0.312,2277748.0,DOGE/USDT,2021-06-12
1623542400.0,0.3112,0.3304,0.3077,0.3242,1847685.7,DOGE/USDT,2021-06-13
1623628800.0,0.3254,0.3377,0.3198,0.3274,1947603.9,DOGE/USDT,2021-06-14
1623715200.0,0.3274,0.3304,0.3167,0.3201,1910487.9,DOGE/USDT,2021-06-15
1623801600.0,0.32,0.3212,0.3051,0.3076,2607075.0,DOGE/USDT,2021-06-16
1623888000.0,0.3083,0.314,0.303,0.3063,1548610.5,DOGE/USDT,2021-06-17
1623974400.0,0.3055,0.3074,0.2798,0.2925,5233986.1,DOGE/USDT,2021-06-18
1624060800.0,0.2916,0.2977,0.2856,0.2856,1026513.3,DOGE/USDT,2021-06-19
1624147200.0,0.2855,0.2896,0.2558,0.2804,2533523.2,DOGE/USDT,2021-06-20
1624233600.0,0.28,0.2812,0.165,0.1787,32851697.9,DOGE/USDT,2021-06-21
1624320000.0,0.1805,0.2171,0.163,0.1907,27776242.5,DOGE/USDT,2021-06-22
1624406400.0,0.1906,0.2517,0.1807,0.234,17832530.7,DOGE/USDT,2021-06-23
1624492800.0,0.2334,0.2699,0.222,0.2658,12657350.3,DOGE/USDT,2021-06-24
1624579200.0,0.2659,0.2896,0.229,0.2376,27953179.5,DOGE/USDT,2021-06-25
1624665600.0,0.2382,0.2552,0.2306,0.2462,5617525.0,DOGE/USDT,2021-06-26
1624752000.0,0.2468,0.2672,0.2403,0.2647,5324839.9,DOGE/USDT,2021-06-27
1624838400.0,0.2642,0.2667,0.25,0.2572,7133612.3,DOGE/USDT,2021-06-28
1624924800.0,0.2571,0.2755,0.2528,0.2614,3802276.8,DOGE/USDT,2021-06-29
1625011200.0,0.2612,0.2623,0.2379,0.2532,4201731.0,DOGE/USDT,2021-06-30
1625097600.0,0.2531,0.2616,0.2383,0.2437,7070212.2,DOGE/USDT,2021-07-01
1625184000.0,0.2435,0.2487,0.2387,0.2453,2665768.1,DOGE/USDT,2021-07-02
1625270400.0,0.2455,0.2499,0.2422,0.2459,1353981.9,DOGE/USDT,2021-07-03
1625356800.0,0.2457,0.2529,0.2436,0.2458,1347815.7,DOGE/USDT,2021-07-04
1625443200.0,0.2458,0.2461,0.225,0.231,3351285.8,DOGE/USDT,2021-07-05
1625529600.0,0.2312,0.2419,0.2296,0.2343,2037428.6,DOGE/USDT,2021-07-06
1625616000.0,0.2336,0.2381,0.221,0.2235,2579228.9,DOGE/USDT,2021-07-07
1625702400.0,0.2232,0.2248,0.2017,0.2059,4955191.6,DOGE/USDT,2021-07-08
1625788800.0,0.2064,0.2299,0.1955,0.2197,9789732.4,DOGE/USDT,2021-07-09
1625875200.0,0.2197,0.228,0.2099,0.2137,2098318.6,DOGE/USDT,2021-07-10
1625961600.0,0.2131,0.219,0.2109,0.2159,657893.9,DOGE/USDT,2021-07-11
1626048000.0,0.216,0.2186,0.2042,0.2073,1782883.2,DOGE/USDT,2021-07-12
1626134400.0,0.2073,0.2095,0.1978,0.1996,3400729.3,DOGE/USDT,2021-07-13
1626220800.0,0.1991,0.2045,0.1878,0.1979,2624602.0,DOGE/USDT,2021-07-14
1626307200.0,0.1979,0.2006,0.1805,0.1855,2204095.7,DOGE/USDT,2021-07-15
1626393600.0,0.1856,0.1881,0.1712,0.172,1898429.7,DOGE/USDT,2021-07-16
1626480000.0,0.172,0.2055,0.1689,0.1875,7672344.8,DOGE/USDT,2021-07-17
1626566400.0,0.1867,0.196,0.1805,0.1824,2308587.2,DOGE/USDT,2021-07-18
1626652800.0,0.1821,0.1842,0.1705,0.1739,1401678.2,DOGE/USDT,2021-07-19
1626739200.0,0.1733,0.18,0.1601,0.1706,6238884.9,DOGE/USDT,2021-07-20
1626825600.0,0.1703,0.2146,0.1685,0.1901,21808897.4,DOGE/USDT,2021-07-21
