Timestamp,Open,High,Low,Close,Volume,symbol,Date
1609113600.0,0.319,0.358,0.3149,0.3576,25311804.0,ALGO/USD,2020-12-28
1609200000.0,0.3576,0.3631,0.3192,0.3462,42308747.0,ALGO/USD,2020-12-29
1609286400.0,0.3464,0.359,0.3272,0.3355,24078258.0,ALGO/USD,2020-12-30
1609372800.0,0.3353,0.3369,0.3161,0.3363,18775885.0,ALGO/USD,2020-12-31
1609459200.0,0.3363,0.4349,0.3316,0.3991,112651562.0,ALGO/USD,2021-01-01
1609545600.0,0.3987,0.4647,0.3819,0.4082,109087044.0,ALGO/USD,2021-01-02
1609632000.0,0.4078,0.4373,0.3982,0.4258,67649218.0,ALGO/USD,2021-01-03
1609718400.0,0.4262,0.4627,0.3676,0.4495,64466304.0,ALGO/USD,2021-01-04
1609804800.0,0.4474,0.496,0.4033,0.4807,95491653.0,ALGO/USD,2021-01-05
1609891200.0,0.4804,0.5344,0.4572,0.513,74912404.0,ALGO/USD,2021-01-06
1609977600.0,0.5126,0.52,0.4335,0.4615,55823324.0,ALGO/USD,2021-01-07
1610064000.0,0.4624,0.4881,0.4111,0.4557,45385940.0,ALGO/USD,2021-01-08
1610150400.0,0.4557,0.495,0.4364,0.4868,37023765.0,ALGO/USD,2021-01-09
1610236800.0,0.4864,0.5159,0.41,0.4575,49546109.0,ALGO/USD,2021-01-10
1610323200.0,0.4575,0.4605,0.3701,0.4178,58417827.0,ALGO/USD,2021-01-11
1610409600.0,0.4179,0.4346,0.3906,0.3989,30750423.0,ALGO/USD,2021-01-12
1610496000.0,0.3992,0.453,0.3802,0.4505,24835910.0,ALGO/USD,2021-01-13
1610582400.0,0.4502,0.4672,0.4296,0.4557,21006992.0,ALGO/USD,2021-01-14
1610668800.0,0.4558,0.498,0.425,0.4866,46981062.0,ALGO/USD,2021-01-15
1610755200.0,0.4865,0.55,0.4834,0.5189,50695332.0,ALGO/USD,2021-01-16
1610841600.0,0.5186,0.5889,0.4828,0.5874,44467315.0,ALGO/USD,2021-01-17
