Timestamp,Open,High,Low,Close,Volume,symbol,Date
1628726400.0,583.02,797.0,576.0,708.0,9823.0735,QUICK/USD,2021-08-12
1628812800.0,708.0,1080.0,635.0,810.0,27194.665,QUICK/USD,2021-08-13
1628899200.0,807.0,848.0,744.28,766.45,10463.6291,QUICK/USD,2021-08-14
1628985600.0,773.13,794.99,704.28,717.54,6652.306,QUICK/USD,2021-08-15
1629072000.0,717.3,755.0,670.0,681.83,6632.9696,QUICK/USD,2021-08-16
1629158400.0,681.73,706.98,625.39,632.98,3959.3413,QUICK/USD,2021-08-17
1629244800.0,633.0,660.34,603.92,613.0,3913.5939,QUICK/USD,2021-08-18
1629331200.0,613.02,685.89,587.04,660.01,4536.6917,QUICK/USD,2021-08-19
1629417600.0,663.0,770.0,663.0,749.99,9892.8161,QUICK/USD,2021-08-20
1629504000.0,748.22,765.08,681.02,685.7,5763.9859,QUICK/USD,2021-08-21
1629590400.0,685.7,717.47,683.57,714.99,2457.7951,QUICK/USD,2021-08-22
1629676800.0,715.11,740.0,690.66,694.99,4184.9473,QUICK/USD,2021-08-23
1629763200.0,694.98,705.22,625.0,635.76,3353.8307,QUICK/USD,2021-08-24
1629849600.0,638.07,684.14,618.77,650.93,2338.5729,QUICK/USD,2021-08-25
1629936000.0,648.64,657.61,585.51,605.0,3446.8853,QUICK/USD,2021-08-26
1630022400.0,605.0,650.0,592.65,619.0,2380.6171,QUICK/USD,2021-08-27
1630108800.0,619.0,647.0,613.41,621.48,1818.9441,QUICK/USD,2021-08-28
1630195200.0,623.19,641.77,600.31,610.0,1696.1656,QUICK/USD,2021-08-29
1630281600.0,610.0,636.8,574.88,582.41,3571.6892,QUICK/USD,2021-08-30
1630368000.0,589.88,600.1,567.01,569.18,1965.1838,QUICK/USD,2021-08-31
1630454400.0,567.02,613.46,567.01,600.14,1855.7225,QUICK/USD,2021-09-01
1630540800.0,601.0,606.98,571.99,582.25,2272.5906,QUICK/USD,2021-09-02
1630627200.0,582.25,587.0,567.01,570.97,1488.5911,QUICK/USD,2021-09-03
1630713600.0,570.96,617.27,570.96,616.81,2342.5703,QUICK/USD,2021-09-04
1630800000.0,616.81,640.61,586.89,600.48,3236.2138,QUICK/USD,2021-09-05
1630886400.0,600.07,609.84,583.18,595.04,1200.2298,QUICK/USD,2021-09-06
1630972800.0,595.1,601.64,465.01,513.19,3178.2867,QUICK/USD,2021-09-07
1631059200.0,513.19,522.47,455.9,502.64,1228.3271,QUICK/USD,2021-09-08
1631145600.0,502.95,505.59,471.14,475.99,2400.8518,QUICK/USD,2021-09-09
1631232000.0,474.52,485.05,418.01,436.7,3195.2661,QUICK/USD,2021-09-10
1631318400.0,436.4,463.49,430.0,441.36,2161.5884,QUICK/USD,2021-09-11
1631404800.0,441.37,462.99,432.4,447.0,1838.4221,QUICK/USD,2021-09-12
1631491200.0,447.01,455.12,406.19,411.63,1983.1771,QUICK/USD,2021-09-13
1631577600.0,411.63,514.12,409.98,473.78,2431.1376,QUICK/USD,2021-09-14
1631664000.0,473.0,580.0,451.0,511.08,6734.2403,QUICK/USD,2021-09-15
1631750400.0,511.08,536.2,484.59,489.36,1701.1713,QUICK/USD,2021-09-16
1631836800.0,489.28,494.31,458.21,466.11,1392.5997,QUICK/USD,2021-09-17
1631923200.0,466.44,487.8,461.12,471.94,1098.5264,QUICK/USD,2021-09-18
1632009600.0,471.94,486.18,450.02,451.97,882.6394,QUICK/USD,2021-09-19
1632096000.0,451.96,456.17,390.0,393.93,2990.7726,QUICK/USD,2021-09-20
1632182400.0,394.91,417.95,346.17,351.15,2753.0328,QUICK/USD,2021-09-21
1632268800.0,351.16,400.0,349.62,394.18,2555.408,QUICK/USD,2021-09-22
1632355200.0,393.7,426.63,381.66,406.39,1507.9523,QUICK/USD,2021-09-23
1632441600.0,406.35,407.73,350.0,366.88,1123.8206,QUICK/USD,2021-09-24
1632528000.0,366.88,379.3,355.81,360.79,677.6694,QUICK/USD,2021-09-25
1632614400.0,361.06,382.32,330.26,356.8,1378.2516,QUICK/USD,2021-09-26
1632700800.0,356.7,393.76,347.04,348.26,1264.3978,QUICK/USD,2021-09-27
1632787200.0,347.47,357.3,333.99,335.62,1238.841,QUICK/USD,2021-09-28
1632873600.0,337.61,355.81,331.01,338.46,819.0529,QUICK/USD,2021-09-29
1632960000.0,338.27,372.5,338.05,358.88,1602.3132,QUICK/USD,2021-09-30
1633046400.0,359.87,543.24,358.81,437.1,5406.23,QUICK/USD,2021-10-01
1633132800.0,437.1,451.02,423.67,436.1,2383.0878,QUICK/USD,2021-10-02
1633219200.0,436.1,443.16,419.38,420.63,1018.9285,QUICK/USD,2021-10-03
1633305600.0,420.98,424.63,399.38,413.52,1687.3762,QUICK/USD,2021-10-04
1633392000.0,413.52,427.73,407.48,427.32,1394.9053,QUICK/USD,2021-10-05
1633478400.0,425.24,437.0,402.27,418.67,1565.9823,QUICK/USD,2021-10-06
1633564800.0,418.04,430.0,399.99,413.97,1579.2171,QUICK/USD,2021-10-07
1633651200.0,413.15,441.83,413.15,426.03,1147.1232,QUICK/USD,2021-10-08
1633737600.0,425.32,430.85,418.17,423.92,591.6788,QUICK/USD,2021-10-09
1633824000.0,422.54,423.92,395.0,396.15,682.7196,QUICK/USD,2021-10-10
1633910400.0,395.7,408.88,390.0,396.8,659.2029,QUICK/USD,2021-10-11
1633996800.0,393.47,396.85,370.42,384.84,855.3567,QUICK/USD,2021-10-12
1634083200.0,384.28,410.53,379.0,404.83,1606.9793,QUICK/USD,2021-10-13
1634169600.0,405.95,412.42,384.63,390.08,1617.7529,QUICK/USD,2021-10-14
1634256000.0,389.96,461.6,383.5,425.85,2523.5797,QUICK/USD,2021-10-15
1634342400.0,425.85,429.26,406.0,409.17,1042.0349,QUICK/USD,2021-10-16
1634428800.0,409.23,419.88,391.7,407.12,1351.8374,QUICK/USD,2021-10-17
1634515200.0,403.1,440.0,399.93,406.21,1903.0797,QUICK/USD,2021-10-18
1634601600.0,407.16,415.45,400.0,410.32,1031.5424,QUICK/USD,2021-10-19
1634688000.0,410.33,424.09,405.31,419.57,992.8533,QUICK/USD,2021-10-20
1634774400.0,419.57,439.98,405.85,412.11,1054.4447,QUICK/USD,2021-10-21
1634860800.0,411.93,423.81,404.11,405.68,1063.4698,QUICK/USD,2021-10-22
1634947200.0,404.1,413.37,403.18,408.81,268.487,QUICK/USD,2021-10-23
