Timestamp,Open,High,Low,Close,Volume,symbol,Date
1609113600.0,66.94,71.28,66.19,69.03,27485.39685604,ZEC/USD,2020-12-28
1609200000.0,68.91,70.41,61.45,65.24,33074.63169777,ZEC/USD,2020-12-29
1609286400.0,65.31,66.18,62.49,64.12,28251.09435323,ZEC/USD,2020-12-30
1609372800.0,64.22,64.58,61.24,64.11,21050.91721634,ZEC/USD,2020-12-31
1609459200.0,64.01,67.35,55.15,56.9,134791.03834181,ZEC/USD,2021-01-01
1609545600.0,57.13,60.54,55.39,57.55,90168.07286059,ZEC/USD,2021-01-02
1609632000.0,57.6,61.9,56.27,59.41,69691.44277372,ZEC/USD,2021-01-03
1609718400.0,59.52,65.88,56.57,60.47,75734.47328839,ZEC/USD,2021-01-04
1609804800.0,60.42,61.22,58.0,59.81,46514.98262819,ZEC/USD,2021-01-05
1609891200.0,59.83,65.59,59.01,64.02,89742.10494952,ZEC/USD,2021-01-06
1609977600.0,64.08,74.52,63.11,67.91,156275.53357872,ZEC/USD,2021-01-07
1610064000.0,67.81,70.0,61.21,68.75,76156.95264506,ZEC/USD,2021-01-08
1610150400.0,68.66,80.23,65.88,78.81,88325.16386366,ZEC/USD,2021-01-09
1610236800.0,78.8,100.0,76.0,96.42,303463.67997211,ZEC/USD,2021-01-10
1610323200.0,96.48,111.01,76.4,88.16,299965.60266689,ZEC/USD,2021-01-11
1610409600.0,87.93,105.5,83.78,99.52,172860.90181179,ZEC/USD,2021-01-12
1610496000.0,99.61,121.0,92.0,117.36,184994.26448085,ZEC/USD,2021-01-13
1610582400.0,117.51,119.28,105.17,111.82,107025.17955659,ZEC/USD,2021-01-14
1610668800.0,111.71,115.0,95.0,103.41,72157.69088222,ZEC/USD,2021-01-15
1610755200.0,103.3,114.72,101.92,108.25,84807.85748195,ZEC/USD,2021-01-16
1610841600.0,108.18,108.8,98.1,102.33,65285.2640256,ZEC/USD,2021-01-17
1610928000.0,102.37,106.6,100.07,104.09,45148.02704601,ZEC/USD,2021-01-18
1611014400.0,104.11,112.72,102.26,102.55,65337.52555756,ZEC/USD,2021-01-19
1611100800.0,102.54,104.0,90.62,99.25,77875.55627135,ZEC/USD,2021-01-20
1611187200.0,99.33,99.66,82.58,82.88,69603.72958141,ZEC/USD,2021-01-21
1611273600.0,82.92,91.61,76.25,87.03,123338.36977139,ZEC/USD,2021-01-22
1611360000.0,86.81,90.58,83.85,86.08,48326.399586,ZEC/USD,2021-01-23
1611446400.0,85.94,92.55,85.0,90.07,69942.17603071,ZEC/USD,2021-01-24
1611532800.0,90.07,96.59,87.81,87.81,77217.52871406,ZEC/USD,2021-01-25
1611619200.0,87.8,90.32,83.86,89.27,36088.23293948,ZEC/USD,2021-01-26
1611705600.0,89.19,89.34,76.99,78.64,50847.31554778,ZEC/USD,2021-01-27
1611792000.0,78.63,88.75,77.26,86.97,43637.14530195,ZEC/USD,2021-01-28
1611878400.0,87.09,90.54,82.45,85.63,53529.38931894,ZEC/USD,2021-01-29
1611964800.0,85.53,86.4,82.83,84.48,41254.12629063,ZEC/USD,2021-01-30
1612051200.0,84.52,87.77,82.48,85.57,41908.91558386,ZEC/USD,2021-01-31
1612137600.0,85.65,89.67,84.02,88.73,46959.39526248,ZEC/USD,2021-02-01
1612224000.0,88.63,94.43,88.24,92.6,58528.04735741,ZEC/USD,2021-02-02
1612310400.0,92.61,97.04,92.61,95.4,48000.11772367,ZEC/USD,2021-02-03
1612396800.0,95.43,96.85,88.88,90.11,65198.79246993,ZEC/USD,2021-02-04
1612483200.0,90.12,96.85,89.26,96.73,73088.9866747,ZEC/USD,2021-02-05
1612569600.0,96.72,99.0,92.0,94.46,66726.99208368,ZEC/USD,2021-02-06
1612656000.0,94.37,95.77,89.0,92.39,31751.12907748,ZEC/USD,2021-02-07
1612742400.0,92.44,98.68,91.26,98.06,43833.07304683,ZEC/USD,2021-02-08
1612828800.0,98.19,110.45,97.22,108.96,107850.6961128,ZEC/USD,2021-02-09
1612915200.0,109.04,121.72,106.32,116.53,126158.82545142,ZEC/USD,2021-02-10
1613001600.0,116.43,150.0,113.25,142.12,169425.31584366,ZEC/USD,2021-02-11
1613088000.0,142.3,149.06,133.14,143.02,89365.262258,ZEC/USD,2021-02-12
1613174400.0,143.04,214.0,143.03,176.49,323317.49501803,ZEC/USD,2021-02-13
1613260800.0,176.53,180.59,152.66,156.4,124572.58643477,ZEC/USD,2021-02-14
1613347200.0,156.62,179.59,125.0,159.1,209978.93579926,ZEC/USD,2021-02-15
1613433600.0,158.85,168.01,148.65,156.06,77931.97578907,ZEC/USD,2021-02-16
1613520000.0,155.75,173.68,147.13,168.73,66883.17416296,ZEC/USD,2021-02-17
1613606400.0,168.69,179.47,157.27,169.93,82339.46920691,ZEC/USD,2021-02-18
1613692800.0,169.9,189.98,161.89,180.24,113411.07697389,ZEC/USD,2021-02-19
1613779200.0,180.6,185.43,155.81,164.35,122898.52271429,ZEC/USD,2021-02-20
1613865600.0,164.29,168.0,158.58,162.03,58951.34518071,ZEC/USD,2021-02-21
1613952000.0,162.03,162.99,120.0,144.49,116293.25729218,ZEC/USD,2021-02-22
1614038400.0,144.34,145.21,103.78,127.27,174020.09809126,ZEC/USD,2021-02-23
1614124800.0,127.33,136.13,122.23,131.16,70890.70839273,ZEC/USD,2021-02-24
1614211200.0,131.03,139.6,120.11,120.99,76858.98929497,ZEC/USD,2021-02-25
1614297600.0,121.03,125.12,113.58,118.42,61456.97019529,ZEC/USD,2021-02-26
1614384000.0,118.43,125.09,117.69,119.87,34479.78149328,ZEC/USD,2021-02-27
1614470400.0,119.78,120.35,104.57,111.61,58025.07550658,ZEC/USD,2021-02-28
1614556800.0,111.62,126.0,110.29,124.44,53788.37185076,ZEC/USD,2021-03-01
1614643200.0,124.45,126.86,116.44,120.54,41273.44237121,ZEC/USD,2021-03-02
1614729600.0,120.54,130.97,119.2,126.72,43882.79728711,ZEC/USD,2021-03-03
1614816000.0,126.71,129.98,117.27,122.0,36534.15157991,ZEC/USD,2021-03-04
1614902400.0,122.0,124.31,113.17,121.13,33910.23135641,ZEC/USD,2021-03-05
1614988800.0,121.24,127.05,118.83,125.18,21590.40909952,ZEC/USD,2021-03-06
1615075200.0,125.33,130.76,124.56,130.11,26822.6542033,ZEC/USD,2021-03-07
1615161600.0,130.18,132.71,123.96,129.7,28376.17946381,ZEC/USD,2021-03-08
1615248000.0,129.58,138.5,128.0,137.82,40440.09130975,ZEC/USD,2021-03-09
1615334400.0,137.83,142.63,131.03,139.76,52856.91775449,ZEC/USD,2021-03-10
1615420800.0,139.84,158.35,135.77,152.08,83970.66044915,ZEC/USD,2021-03-11
1615507200.0,152.01,156.62,141.86,145.27,44665.51639501,ZEC/USD,2021-03-12
1615593600.0,145.31,160.18,137.29,156.33,59503.67759452,ZEC/USD,2021-03-13
