Timestamp,Open,High,Low,Close,Volume,symbol,Date
1623888000.0,39.71,39.937,38.358,39.178,3468.634,SOL/USDT,2021-06-17
1623974400.0,39.152,39.348,35.0,36.754,13018.562,SOL/USDT,2021-06-18
1624060800.0,36.711,37.278,34.934,35.148,5421.985,SOL/USDT,2021-06-19
1624147200.0,35.299,35.921,31.393,35.31,8668.273,SOL/USDT,2021-06-20
1624233600.0,35.31,35.31,26.122,26.674,36361.854,SOL/USDT,2021-06-21
1624320000.0,26.605,28.763,20.281,26.933,76217.549,SOL/USDT,2021-06-22
1624406400.0,26.818,32.75,25.692,31.154,47445.583,SOL/USDT,2021-06-23
1624492800.0,30.968,32.889,28.5,31.18,13891.86,SOL/USDT,2021-06-24
1624579200.0,31.169,32.969,27.99,28.906,21475.976,SOL/USDT,2021-06-25
1624665600.0,28.487,30.071,26.728,29.705,14152.827,SOL/USDT,2021-06-26
1624752000.0,29.509,31.95,29.326,31.789,11420.204,SOL/USDT,2021-06-27
1624838400.0,31.788,34.294,31.007,33.012,10214.456,SOL/USDT,2021-06-28
1624924800.0,33.012,35.797,32.739,33.904,10306.922,SOL/USDT,2021-06-29
1625011200.0,33.689,35.998,31.6,35.488,20818.203,SOL/USDT,2021-06-30
1625097600.0,35.291,35.442,32.209,33.2,16789.829,SOL/USDT,2021-07-01
1625184000.0,33.169,34.129,31.428,34.054,16862.865,SOL/USDT,2021-07-02
1625270400.0,34.072,35.376,33.284,34.528,6513.995,SOL/USDT,2021-07-03
1625356800.0,34.517,35.5,33.679,34.103,6344.657,SOL/USDT,2021-07-04
1625443200.0,34.066,34.434,32.455,32.954,5590.951,SOL/USDT,2021-07-05
1625529600.0,33.164,35.02,33.034,34.16,11036.793,SOL/USDT,2021-07-06
1625616000.0,34.231,38.064,33.911,36.581,32723.636,SOL/USDT,2021-07-07
1625702400.0,36.576,36.884,32.726,33.09,25608.977,SOL/USDT,2021-07-08
1625788800.0,32.912,34.429,32.049,33.288,17039.116,SOL/USDT,2021-07-09
1625875200.0,33.285,34.196,31.076,31.726,16789.559,SOL/USDT,2021-07-10
1625961600.0,31.75,32.555,31.368,32.15,6843.105,SOL/USDT,2021-07-11
