Timestamp,Open,High,Low,Close,Volume,symbol,Date
1628726400.0,0.31,0.48,0.265,0.41458,92771480.0,REQ/USD,2021-08-12
1628812800.0,0.40397,0.47,0.2988,0.30545,198563787.0,REQ/USD,2021-08-13
1628899200.0,0.30619,0.32256,0.25738,0.26875,82027092.0,REQ/USD,2021-08-14
1628985600.0,0.26833,0.27117,0.22805,0.2386,51957859.0,REQ/USD,2021-08-15
1629072000.0,0.23933,0.2799,0.2275,0.23176,50752910.0,REQ/USD,2021-08-16
1629158400.0,0.23128,0.244,0.21011,0.21093,28364385.0,REQ/USD,2021-08-17
1629244800.0,0.21081,0.235,0.20009,0.21751,43619628.0,REQ/USD,2021-08-18
1629331200.0,0.21872,0.33371,0.2071,0.31819,120068655.0,REQ/USD,2021-08-19
1629417600.0,0.31819,0.4399,0.28209,0.29103,218544466.0,REQ/USD,2021-08-20
1629504000.0,0.29207,0.3175,0.27598,0.28068,65262703.0,REQ/USD,2021-08-21
1629590400.0,0.28061,0.29,0.264,0.27357,30207117.0,REQ/USD,2021-08-22
1629676800.0,0.27357,0.27938,0.26356,0.26678,24936052.0,REQ/USD,2021-08-23
1629763200.0,0.2663,0.293,0.24068,0.24935,42198756.0,REQ/USD,2021-08-24
1629849600.0,0.24927,0.27399,0.24178,0.25987,18777884.0,REQ/USD,2021-08-25
1629936000.0,0.2603,0.26758,0.23195,0.23413,27942910.0,REQ/USD,2021-08-26
1630022400.0,0.23435,0.25234,0.22759,0.24908,17631266.0,REQ/USD,2021-08-27
1630108800.0,0.24859,0.25328,0.24039,0.247,14233649.0,REQ/USD,2021-08-28
1630195200.0,0.24656,0.24711,0.23706,0.24329,9792199.0,REQ/USD,2021-08-29
1630281600.0,0.24302,0.25623,0.22869,0.23018,26021978.0,REQ/USD,2021-08-30
1630368000.0,0.23038,0.24472,0.22326,0.2268,12127477.0,REQ/USD,2021-08-31
1630454400.0,0.22642,0.24,0.22282,0.233,14778847.0,REQ/USD,2021-09-01
1630540800.0,0.23299,0.25036,0.22733,0.23043,18426366.0,REQ/USD,2021-09-02
1630627200.0,0.23043,0.235,0.225,0.22843,12296591.0,REQ/USD,2021-09-03
1630713600.0,0.22799,0.38,0.22501,0.28,144790019.0,REQ/USD,2021-09-04
1630800000.0,0.28001,0.2973,0.24562,0.2579,77475876.0,REQ/USD,2021-09-05
1630886400.0,0.25811,0.26626,0.2282,0.25287,38272406.0,REQ/USD,2021-09-06
1630972800.0,0.25236,0.2575,0.175,0.21796,34405840.0,REQ/USD,2021-09-07
1631059200.0,0.21754,0.251,0.2,0.23098,34027148.0,REQ/USD,2021-09-08
1631145600.0,0.23098,0.23277,0.21365,0.2163,25215800.0,REQ/USD,2021-09-09
1631232000.0,0.21673,0.22097,0.19682,0.20438,17004971.0,REQ/USD,2021-09-10
1631318400.0,0.20445,0.23,0.20412,0.2126,16597771.0,REQ/USD,2021-09-11
1631404800.0,0.21201,0.22015,0.2051,0.21321,16578964.0,REQ/USD,2021-09-12
1631491200.0,0.21306,0.24235,0.20258,0.22148,35292160.0,REQ/USD,2021-09-13
1631577600.0,0.22146,0.22479,0.21201,0.21744,17522537.0,REQ/USD,2021-09-14
1631664000.0,0.21755,0.22441,0.2125,0.22047,14990108.0,REQ/USD,2021-09-15
1631750400.0,0.22067,0.22376,0.208,0.2104,18379192.0,REQ/USD,2021-09-16
1631836800.0,0.21033,0.21496,0.2018,0.20683,10611044.0,REQ/USD,2021-09-17
1631923200.0,0.2069,0.22378,0.20433,0.21239,20892277.0,REQ/USD,2021-09-18
1632009600.0,0.21203,0.21958,0.20676,0.20993,10442772.0,REQ/USD,2021-09-19
1632096000.0,0.21024,0.21132,0.18309,0.1867,31747232.0,REQ/USD,2021-09-20
1632182400.0,0.18661,0.19087,0.16625,0.16919,13517354.0,REQ/USD,2021-09-21
1632268800.0,0.16972,0.2,0.16725,0.19037,22157315.0,REQ/USD,2021-09-22
1632355200.0,0.1902,0.214,0.18825,0.20838,33966702.0,REQ/USD,2021-09-23
1632441600.0,0.20836,0.21335,0.1729,0.18784,20045819.0,REQ/USD,2021-09-24
1632528000.0,0.18808,0.19584,0.1806,0.18786,8805616.0,REQ/USD,2021-09-25
1632614400.0,0.18793,0.18981,0.1743,0.18013,8937474.0,REQ/USD,2021-09-26
1632700800.0,0.18025,0.197,0.17772,0.18763,15750770.0,REQ/USD,2021-09-27
1632787200.0,0.18763,0.19066,0.17622,0.17818,9708164.0,REQ/USD,2021-09-28
1632873600.0,0.17819,0.18186,0.17164,0.1744,6416680.0,REQ/USD,2021-09-29
1632960000.0,0.17417,0.18504,0.17417,0.18089,9893219.0,REQ/USD,2021-09-30
1633046400.0,0.18089,0.1946,0.17788,0.19251,12598856.0,REQ/USD,2021-10-01
1633132800.0,0.19253,0.2377,0.18786,0.2193,52443240.0,REQ/USD,2021-10-02
1633219200.0,0.21948,0.22057,0.20005,0.20713,32202007.0,REQ/USD,2021-10-03
1633305600.0,0.20713,0.20841,0.19658,0.19915,15532964.0,REQ/USD,2021-10-04
1633392000.0,0.19943,0.20594,0.19287,0.19853,13233730.0,REQ/USD,2021-10-05
1633478400.0,0.19872,0.20687,0.18753,0.19288,13844270.0,REQ/USD,2021-10-06
1633564800.0,0.19294,0.20415,0.185,0.18969,26183669.0,REQ/USD,2021-10-07
1633651200.0,0.18965,0.19464,0.18672,0.18768,10712366.0,REQ/USD,2021-10-08
1633737600.0,0.18753,0.19845,0.18735,0.19551,23779289.0,REQ/USD,2021-10-09
1633824000.0,0.19549,0.20562,0.18247,0.18409,16227493.0,REQ/USD,2021-10-10
1633910400.0,0.18378,0.21493,0.18273,0.20027,52399091.0,REQ/USD,2021-10-11
1633996800.0,0.19993,0.27799,0.19184,0.24104,219950076.0,REQ/USD,2021-10-12
1634083200.0,0.24099,0.24666,0.2094,0.21901,110020268.0,REQ/USD,2021-10-13
1634169600.0,0.21834,0.22475,0.20403,0.20632,32857877.0,REQ/USD,2021-10-14
