Timestamp,Open,High,Low,Close,Volume,symbol,Date
1609113600.0,26255.16,27477.0,26086.19,27040.36,21265.70934972,BTC/USD,2020-12-28
1609200000.0,27039.39,27396.77,25833.73,27366.35,20668.10433798,BTC/USD,2020-12-29
1609286400.0,27366.35,29018.26,27311.73,28897.42,28181.49681491,BTC/USD,2020-12-30
1609372800.0,28897.42,29321.9,28000.0,28990.08,28813.88691084,BTC/USD,2020-12-31
1609459200.0,28990.08,29688.88,28700.0,29412.84,22211.25251806,BTC/USD,2021-01-01
1609545600.0,29413.29,33300.0,29039.0,32225.91,46675.24652146,BTC/USD,2021-01-02
1609632000.0,32222.88,34810.0,32008.62,33080.66,36951.71650628,BTC/USD,2021-01-03
1609718400.0,33082.84,33666.99,27678.0,32019.99,46045.38968508,BTC/USD,2021-01-04
1609804800.0,32020.22,34499.67,29891.13,34030.64,42282.56920027,BTC/USD,2021-01-05
1609891200.0,34043.91,37000.0,33352.54,36859.26,45744.10320015,BTC/USD,2021-01-06
1609977600.0,36859.26,40425.0,36200.0,39505.56,50346.30569052,BTC/USD,2021-01-07
1610064000.0,39510.55,41986.37,36565.08,40665.15,48522.48490272,BTC/USD,2021-01-08
1610150400.0,40642.15,41406.94,38800.0,40257.43,27152.97102881,BTC/USD,2021-01-09
1610236800.0,40257.43,41452.12,34444.0,38171.57,43736.57031589,BTC/USD,2021-01-10
1610323200.0,38168.89,38273.88,30100.0,35452.59,102503.15672849,BTC/USD,2021-01-11
1610409600.0,35456.89,36604.51,32500.0,34038.98,48227.62752035,BTC/USD,2021-01-12
1610496000.0,34035.53,37888.0,32309.04,37393.66,39608.73718747,BTC/USD,2021-01-13
1610582400.0,37393.67,40127.66,36751.11,39125.14,31868.76049365,BTC/USD,2021-01-14
1610668800.0,39123.05,39697.0,34298.93,36754.67,36421.05918785,BTC/USD,2021-01-15
1610755200.0,36754.6,37948.0,35372.59,36006.94,20861.42545209,BTC/USD,2021-01-16
1610841600.0,36004.8,36860.0,33850.03,35820.0,19182.04934663,BTC/USD,2021-01-17
1610928000.0,35820.01,37402.0,34736.46,36624.23,16609.64108414,BTC/USD,2021-01-18
1611014400.0,36624.23,37857.0,35895.11,35917.28,18904.77910604,BTC/USD,2021-01-19
1611100800.0,35921.91,36415.34,33387.01,35503.09,25445.70800774,BTC/USD,2021-01-20
1611187200.0,35498.85,35628.24,30011.0,30855.95,50473.11375071,BTC/USD,2021-01-21
1611273600.0,30855.9,33867.0,28732.0,32984.93,48155.72161708,BTC/USD,2021-01-22
1611360000.0,32982.66,33488.79,31432.19,32112.01,16139.81478284,BTC/USD,2021-01-23
1611446400.0,32110.0,33086.53,30931.21,32288.56,13618.80097809,BTC/USD,2021-01-24
1611532800.0,32293.18,34888.0,31920.8,32261.87,23045.66293389,BTC/USD,2021-01-25
1611619200.0,32260.52,32960.37,30830.0,32510.82,23535.83891688,BTC/USD,2021-01-26
1611705600.0,32510.82,32584.62,29156.0,30407.13,46207.08537355,BTC/USD,2021-01-27
1611792000.0,30414.11,34000.0,29902.14,33488.99,36007.06269488,BTC/USD,2021-01-28
1611878400.0,33487.92,38570.13,31990.0,34262.11,72641.07974951,BTC/USD,2021-01-29
1611964800.0,34262.11,34900.0,32852.86,34315.63,21362.15173754,BTC/USD,2021-01-30
1612051200.0,34315.63,34387.75,32200.0,33137.74,16436.39757593,BTC/USD,2021-01-31
